8827,建信易盛郑商所能源化工期货ETF联接A,-0.15792691565119926,249
160814,长盛中证金融地产指数(LOF),-1.21726030827368,179
4702,南方金融主题灵活配置混合A,0.28218764540737906,249
929,博时黄金D,-0.4863013831603476,249
930,博时黄金I,-0.47278889235013644,249
4138,上银鑫达混合,0.2668466798705541,249
5937,工银精选金融地产混合A,0.11487228000531176,249
1539,嘉实中证金融地产ETF联接A,-0.5366940630644904,249
5999,嘉实中证金融地产ETF联接C,-0.558246395575132,249
165521,信诚中证800金融(LOF)A,-0.3905510112533155,249
13121,信诚中证800金融(LOF)C,0.4587498697682342,65
5938,工银精选金融地产混合C,0.09616080816651183,249
161606,融通行业景气混合A,-0.1001442386987426,249
9277,融通行业景气混合C,0.007457146304977779,249
2989,融通通乾研究精选混合,-0.20782855285351295,249
2182,东兴蓝海财富混合,-0.1657249518662846,249
218,国泰黄金ETF联接A,-0.4914054373702535,249
4253,国泰黄金ETF联接C,-0.5217350209537188,249
216,华安黄金易ETF联接A,-0.4778061079668761,249
2979,广发中证全指金融地产联接C,-0.5924894784318044,249
520,上银新兴价值成长混合,-0.037296832191641975,249
217,华安黄金易ETF联接C,-0.5080764558620969,249
2610,博时黄金ETF联接A,-0.4684459198462225,249
1469,广发中证全指金融地产联接A,-0.5812345735797275,249
2963,易方达黄金ETF联接C,-0.5196476913910536,249
2611,博时黄金ETF联接C,-0.4996168268198456,249
9198,前海开源黄金ETF联接,-0.5325053472083481,249
8142,工银瑞信黄金ETF联接A,-0.6667988026827169,249
8143,工银瑞信黄金ETF联接C,-0.6986491900575242,249
540006,汇丰晋信大盘股票A,0.11045038179229143,249
307,易方达黄金ETF联接A,-0.4899371983728549,249
11203,永赢惠添益混合A,-0.5912091790973536,177
11204,永赢惠添益混合C,-0.6167491717703056,177
9477,中银上海金ETF联接A,-0.5725269752049,249
9478,中银上海金ETF联接C,-0.6028394932859719,249
9504,富国上海金ETF联接A,-0.5355454388204762,249
8382,融通产业趋势股票,0.15811975475613121,249
9033,建信上海金ETF联接A,-0.5242894683441764,249
8986,广发上海金ETF联接A,-0.5412013932181926,249
9505,富国上海金ETF联接C,-0.5664867489103965,249
8987,广发上海金ETF联接C,-0.5718441170991513,249
9034,建信上海金ETF联接C,-0.5601742296486228,249
8701,华夏黄金ETF联接A,-0.5254721623265157,249
8702,华夏黄金ETF联接C,-0.5561855544680825,249
10446,国泰金福三个月定开混合,-0.7729274783237494,204
483003,工银精选平衡混合,1.074677208929207,249
4856,广发中证全指建筑材料指数A,0.02987393299887612,249
772,景顺长城中国回报灵活配置混合,-0.4328902649496786,249
4857,广发中证全指建筑材料指数C,0.020895282863514584,249
168205,中融中证银行指数(LOF),-0.07641026557748076,249
12368,大摩优享六个月持有期混合A,1.2710956228182992,73
12369,大摩优享六个月持有期混合C,1.2392858200418426,73
13019,国泰中证全指建料ETF联接A,-1.2883774344038876,80
519068,汇添富成长焦点混合,-0.11893254183305449,249
519671,银河沪深300价值指数A,-0.3149920842317939,249
9899,上银内需增长股票,-0.3226588820442517,249
13020,国泰中证全指建材ETF联接C,-1.3011869487711138,80
160627,鹏华策略优选灵活配置混合,0.25685141409474804,249
310398,申万菱信沪深300价值指数A,-0.22404298654368202,249
8283,易方达金融行业股票,0.05063590458280798,249
7800,申万菱信沪深300价值指数C,-0.18181440280642577,249
778,鹏华先进制造股票,0.2833437209283399,249
6652,富国金融地产行业混合A,-0.49068068198006565,249
5851,财通新视野灵活配置混合A,0.34437788350806225,249
5959,财通新视野灵活配置混合C,0.30958118022685,249
11124,富国金融地产行业混合C,-0.5065039437879663,226
240016,华宝上证180价值联接,-0.013848859812505051,249
20005,国泰金马稳健混合,0.13568287576566568,249
8580,九泰久嘉纯债3个月A,2.0661300218786622,249
8581,九泰久嘉纯债3个月C,2.010097054873063,249
13074,银河沪深300价值指数C,0.7534287091298087,88
1583,安信新常态股票A,0.0392003816306915,249
11726,安信新常态股票C,-0.07544449655731975,176
1604,浙商汇金转型升级灵活配置混合,-0.1139958558198348,249
7024,中银证券安泽债券C,2.077945337647516,249
9499,景顺长城安鑫回报混合A,-0.07182988029023615,249
501015,财通多策略升级混合(LOF),0.15540912853845068,249
9755,景顺长城安鑫回报混合C,-0.12872425907856008,249
9234,鹏华优质企业混合,0.32173514688518784,249
11473,工银战略转型股票C,0.9954123730707838,199
11905,安信价值启航混合A,0.4272653825114441,74
6602,国融融泰灵活配置混合C,-0.25132803325991077,249
6601,国融融泰灵活配置混合A,-0.25415250100735975,249
991,工银战略转型股票A,1.2326812305344135,249
11906,安信价值启航混合C,0.4020477734813249,74
162607,景顺长城资源垄断混合,-1.21110869825116,249
169101,东方红睿丰混合,-0.7090890479271532,249
620006,金元顺安消费主题混合,0.19672466693863902,249
12042,鹏华银行C,-0.44238549894015583,157
450009,国富中小盘股票,0.711646559962744,249
1112,东方红中国优势混合,-0.5552316631324502,249
3938,南方荣尊混合A,1.2130676141778691,249
530012,建信积极配置混合,0.9106959677726293,249
4597,南方银行ETF联接A,0.03414745648439096,249
3939,南方荣尊混合C,1.086419401200833,249
12547,南方银行ETF联接E,-0.8698427388906863,118
5063,广发中证全指家用电器指数A,-0.4900922223466197,249
5064,广发中证全指家用电器指数C,-0.5005669714408034,249
4598,南方银行ETF联接C,0.013252110995327759,249
161029,富国中证银行指数(LOF)A,-0.01455404043123488,249
13330,富国中证银行指数(LOF)C,-0.22824260727528534,70
1595,天弘中证银行ETF联接C,-0.14619310744099837,249
7309,鹏华9-10年利率发起式债券A,1.899817731332789,249
9276,鹏华9-10年利率发起式债券C,1.747771167963936,249
1594,天弘中证银行ETF联接A,-0.13529702610134087,249
8713,国泰中证全指家用电器ETF联接A,-0.5700868412570874,249
7393,上银未来生活灵活配置混合,0.626197314822829,249
1708,东兴改革精选混合,0.10337537126913075,249
160517,博时中证银行指数(LOF),0.03625292804023863,249
8714,国泰中证全指家用电器ETF联接C,-0.5853855741262091,249
161723,招商中证银行指数A,-0.03295128182143848,249
240019,华宝中证银行ETF联接A,-0.24217624381101857,249
6697,华宝中证银行ETF联接C,-0.15140092770638933,249
161121,易方达中证银行指数(LOF)A,-0.04718542841750317,249
9860,易方达中证银行指数(LOF)C,-0.039468417243241405,249
7153,汇添富中证银行ETF联接A,-0.1232988802396866,249
7154,汇添富中证银行ETF联接C,-0.12897971878447506,249
6945,银河臻选多策略混合A,-3.3349176804156513,249
8387,银河臻选多策略混合C,-3.5135571742461975,249
11971,东财银行A,-0.810284899067727,133
11972,东财银行C,-0.8358766946042843,133
519066,汇添富蓝筹稳健混合A,-0.1773421078536324,249
13516,汇添富蓝筹稳健混合E,1.048225923790309,58
1320,工银丰盈回报灵活配置混合A,0.4940924061079506,249
3218,前海开源祥和债券A,1.9870997664344512,249
8477,安信价值驱动三年持有混合,0.3373344983411782,249
14028,招商中证银行指数C,-1.4974459446651214,27
6102,浙商丰利增强债券,1.4452151739946617,249
3219,前海开源祥和债券C,1.937319331944575,249
8298,华夏中证银行ETF联接A,0.18091568439347008,249
8299,华夏中证银行ETF联接C,0.16407751589387226,249
160418,华安中证银行指数,0.00012181793350261381,249
3254,前海开源鼎裕债券A,0.16469570701261865,249
7710,格林泓泰三个月定开债A,3.8370849320592293,211
7711,格林泓泰三个月定开债C,3.6389295751285933,211
481012,工银深证红利ETF联接A,-0.6021587596292942,249
3255,前海开源鼎裕债券C,0.18101355071598574,249
13347,工银丰盈回报灵活配置混合C,1.2250919719362916,68
6724,工银深证红利ETF联接C,-0.6007631493396173,249
845,国投瑞银信息消费混合,-0.612075566279927,249
160631,鹏华银行A,-0.09676317858140995,249
8798,国金惠安利率债A,1.6096747752165796,249
8799,国金惠安利率债C,1.5399950217995728,249
880,富国研究精选灵活配置混合,0.07300255210872313,249
519706,交银深证300价值ETF联接,-0.6074050886157607,249
1213,华润元大稳健债券C,-0.404169374241083,249
519185,万家精选混合,-0.715974986832277,249
6810,泰康香港银行指数C,0.027410004759800738,249
20020,国泰双利债券C,0.6204927129554373,249
501090,华宝中证消费龙头指数(LOF)A,-0.05668602970990998,249
9329,华宝中证消费龙头指数(LOF)C,-0.06669072165310326,249
519027,海富通上证周期ETF联接,-0.45393034733013726,249
1154,北信瑞丰平安中国,0.7610092363153147,249
519212,万家宏观择时多策略混合,-0.640434760942951,249
1212,华润元大稳健债券A,-0.021900052883066984,249
12461,东财家电A,-1.0201632004354086,86
6809,泰康香港银行指数A,0.05283168337603253,249
20019,国泰双利债券A,0.6719431690756108,249
10365,鹏华香港银行指数(LOF)C,0.14463921033183702,249
501025,鹏华香港银行指数(LOF)A,0.13734143261621162,249
12462,东财家电C,-1.0470580282679227,86
835,华润元大富时中国A50指数A,0.22441571781281971,249
10573,华润元大富时中国A50指数C,0.20782265776643521,249
1185,安信动态策略混合A,0.30950891151038723,249
2029,安信动态策略混合C,0.2847780755319081,249
4488,嘉实富时中国A50ETF联接A,-0.18474951158483496,249
6719,国融融盛龙头严选混合C,-0.2202600995576813,249
6718,国融融盛龙头严选混合A,-0.21095544887228151,249
5229,嘉实富时中国A50ETF联接C,-0.20446883465729287,249
1023,华夏亚债中国指数C,1.3561413325476095,249
4225,国寿安保稳诚混合A,1.6433359558284157,249
4226,国寿安保稳诚混合C,1.620252198257367,249
7859,平安5-10年期政策性金融债A,1.8677298282367347,249
160218,国泰国证房地产行业指数,-1.0577399304880635,249
350001,天治财富增长混合,0.35259976954245953,249
162307,海富通中证100指数(LOF)A,-0.08781937550962947,249
2521,永赢双利债券A,-0.9954038667712909,249
2522,永赢双利债券C,-0.09901643824939833,249
3358,易方达中债7-10年国开债A,2.296961046712735,249
6962,南方7-10年国开债C,2.245905600823943,249
6760,国金惠盈纯债C,1.3751579521939556,249
9604,国金惠盈纯债E,1.3312039192698168,249
7860,平安5-10年期政策性金融债C,1.7997711661622375,249
1623,兴业国企改革混合,0.47572747274962607,249
1021,华夏亚债中国指数A,1.695591217559813,249
9803,易方达中债7-10年国开债C,2.244212964077747,249
6961,南方7-10年国开债A,2.300083222202705,249
13594,南方7-10年国开债E,2.8735175549087817,40
6549,国金惠盈纯债A,1.490492072408322,249
519191,万家新利灵活配置混合,-0.42887206323219645,249
530015,建信深证基本面60ETF联接A,-0.36647655286906666,249
6363,建信深证基本面60ETF联接C,-0.3960904554069937,249
519193,万家消费成长,-0.029548052618723553,249
7229,华安中债7-10年国开债C,1.928649939433647,249
8116,银华沪深股通精选混合,-0.8583919215996646,249
240008,华宝收益增长混合,1.1483401868608616,249
3376,广发中债7-10年国开债指数A,2.3575825803700816,249
11062,广发中债7-10年国开债指数E,2.0552681215288406,221
3377,广发中债7-10年国开债指数C,2.1209393004336596,249
4033,金鹰添荣纯债债券A,0.2372898476145961,249
7228,华安中债7-10年国开债A,2.089350762596276,249
13256,金鹰添荣纯债债券C,-0.5127536938679024,83
10199,长信添利安心收益混合A,-0.12287214987556735,249
1473,建信大安全战略精选股票,0.7064160722446319,249
519022,国泰金泰灵活配置混合C,-0.07370616748192427,249
519020,国泰金泰灵活配置混合A,-0.06615665505744227,249
920002,中金精选股票A,-0.5627795652326785,249
920922,中金精选股票C,-0.5604458631430268,249
501060,中金优选300指数(LOF)A,0.5070894529139841,249
4279,国寿安保稳荣混合A,1.3470050897971626,249
4280,国寿安保稳荣混合C,1.3216316820900302,249
7937,华夏饲料豆粕期货ETF联接A,-0.38045281560293154,249
6547,红塔红土盛弘混合A,0.2511437400994789,249
6548,红塔红土盛弘混合C,0.22563894390963687,249
519208,万家3-5年政金债纯债A,1.8023465233689036,249
8595,平安惠智纯债债券,3.5791360200466875,249
4318,国寿安保尊裕优化回报债券A,-0.2846449234772655,249
4319,国寿安保尊裕优化回报债券C,-0.38687799914591114,249
10200,长信添利安心收益混合C,-0.16323873609852085,249
11853,招商中证消费龙头指数增强A,-0.13485098311490198,82
163810,中银价值混合,0.9534600955775245,249
501061,中金优选300指数(LOF)C,0.48980012191574457,249
1030,天弘云端生活优选,0.3810093101622473,249
4609,长信乐信灵活配置混合C,-0.16372350734720978,249
393001,中海优势精选灵活配置混合,0.1270490798521523,249
4608,长信乐信灵活配置混合A,-0.12463069786066872,249
50013,博时上证超大盘ETF联接,-0.36886194212151696,249
90001,大成价值增长混合,0.8238482294440536,249
7938,华夏饲料豆粕期货ETF联接C,-0.3990978370614684,249
10381,浙商智选价值混合A,0.8230579324391543,110
10382,浙商智选价值混合C,0.7920602691371303,110
519209,万家3-5年政金债纯债C,1.6439443125845312,249
8054,汇添富中债7-10年国开债A,1.5587167473437444,249
8055,汇添富中债7-10年国开债C,1.4776980690819561,249
11854,招商中证消费龙头指数增强C,-0.16492246224166798,82
10908,大成沪深300增强发起式A,-0.8441373446147279,186
270008,广发核心精选混合,0.06587818661203146,249
233006,大摩领先优势混合,1.327747365789156,249
590003,中邮核心优势灵活配置混合,1.9074504122986864,249
202009,南方盛元红利混合,0.5675296809309894,249
10636,财通安盈混合A,0.48471306959342164,249
3586,先锋精一混合A,-0.00346659813327839,249
9338,万家民瑞祥和6个月持有债A,3.083528095403233,249
10909,大成沪深300增强发起式C,-0.8767294553167079,186
11,华夏大盘精选混合A,0.24392925659341191,249
540012,汇丰晋信恒生龙头指数A,-0.4540031954861988,249
1149,汇丰晋信恒生龙头指数C,-0.4793659254525659,249
10224,海富通中证100指数(LOF)C,-0.028448070046345447,249
7671,建信中证红利潜力指数A,-0.5108496071113475,249
7672,建信中证红利潜力指数C,-0.5321210636794029,249
14174,富国中证国有企业改革指数(LOF)C,22.661938984395118,2
10637,财通安盈混合C,0.43355935795275313,249
6848,博时中债5-10农发行A,2.348195553616597,249
9339,万家民瑞祥和6个月持有债C,2.7797176232737706,249
11365,鹏扬景颐混合A,0.19113770613069408,48
11366,鹏扬景颐混合C,-0.035732670308216696,48
3587,先锋精一混合C,-0.03837915326197084,249
12628,华夏大盘精选混合C,-0.14612234247109274,117
1162,前海开源优势蓝筹股票A,-0.41794192718329426,249
420008,天弘债券发起式A,1.7428813248911332,249
296,鹏华丰实定开债B,2.861578552286114,249
6959,浦银中债3-5年农发债指数A,2.165781920543038,249
6960,浦银中债3-5年农发债指数C,2.0368925441675145,249
6849,博时中债5-10农发行C,2.2609420877701667,249
11570,鹏华鑫远价值一年持有期混合A,-0.6728400465404537,125
9940,格林稳健价值混合A,-0.3195516168480062,225
9941,格林稳健价值混合C,-0.34083812189443946,225
167301,方正富邦保险主题指数,-1.1936008749512748,249
805,中银新经济灵活配置混合,0.8154523446955055,249
4333,金鹰元盛债券型发起式E,1.6777911533507177,249
2135,广发鑫源混合A,0.08944693814498841,249
6451,华富恒定久期国开债A,2.065052677195354,249
6452,华富恒定久期国开债C,1.9812185181720767,249
10190,嘉实价值发现三个月定开混合,0.1411711244318673,249
9306,平安惠铭纯债,2.9701118639710766,249
9495,大成景轩中高等级债券A,1.3989353470606976,249
13289,工银食品饮料混合A,1.4494967684462352,28
12191,中银恒泰9个月持有期债券A,-0.39732474390233524,131
11571,鹏华鑫远价值一年持有期混合C,-0.7568606566585542,125
163907,中海惠裕纯债发起式,-0.2979070953773985,249
5164,富荣福锦混合A,0.9371447610787288,249
5165,富荣福锦混合C,0.9320025675630847,249
1385,东方新思路混合C,0.4962200926580059,249
1755,嘉实新思路混合,0.8657202600426992,249
3308,中信建投睿利A,-0.1773798541160157,249
8893,创金合信鑫利混合A,0.03305939175346514,249
3327,万家鑫璟纯债A,3.400442082117701,249
3328,万家鑫璟纯债C,3.20065805510957,249
7080,建信中债5-10国开指数A,1.6815504845889688,249
7081,建信中债5-10国开指数C,1.6287971879167518,249
7546,融通增享纯债债券,1.361261087541124,249
4230,永赢添益债券,2.5875481750946783,249
7508,大成中债3-5年国开债C,1.724144112922766,249
9496,大成景轩中高等级债券C,0.9943545465764992,249
5897,平安合颖定开债,2.106916443307109,249
11952,万家悦兴3个月定开债券,6.519461327048604,32
12192,中银恒泰9个月持有期债券C,-0.6107118022781673,131
12057,鹏华品质成长混合A,-0.7022273400388481,57
11595,融通核心趋势混合A,-0.6346727371443952,116
1638,前海开源优势蓝筹股票C,-0.42647053962881964,249
1384,东方新思路混合A,0.5108036986792815,249
9026,中银高质量发展机遇混合,1.1366711487911638,249
160716,嘉实基本面50指数(LOF)A,-0.5340964749352359,249
502006,易方达中证国企改革(LOF)A,-0.03758480264529615,223
12873,易方达中证国企改革(LOF)C,-0.05400414111289469,93
510080,长盛全债指数增强债券,0.7144743938409638,249
2361,国富恒瑞债券A,1.231583103217892,249
996,中银新动力股票,0.5823470847405725,249
2362,国富恒瑞债券C,1.1175517734829075,249
8894,创金合信鑫利混合C,0.0026470813528978875,249
3728,融通通宸债券,0.3792426015079062,249
4635,中信建投睿利C,-0.20958744422368936,249
501007,汇添富中证互联网医疗指数A,-0.35018582579875895,249
501008,汇添富中证互联网医疗指数C,-0.372386160583588,249
7536,博时富乐纯债债券,1.9605384920794517,249
7186,华夏中债3-5年政金债指数A,2.877168304309005,249
6670,广发景秀纯债债券,1.2535838284259238,249
6494,南方3-5年农发债C,1.9793881820216852,249
6493,南方3-5年农发债A,2.089768863854575,249
7507,大成中债3-5年国开债A,1.8570700578967831,249
8530,汇安信利债券C,1.6389066311668063,249
13290,工银食品饮料混合C,1.3651909908056419,28
88,嘉实中证金边国债ETF联接C,-1.9951345823573454,249
501072,国金红利增强,-0.3982489645347882,249
12058,鹏华品质成长混合C,-0.809840514265318,57
11596,融通核心趋势混合C,-0.6699817703809093,116
610007,信达澳银消费优选混合,0.09014496291722889,249
2833,华夏新锦绣混合A,0.6174703711194183,249
519729,交银增强收益债券,-0.1795958229715966,249
5737,博时上证50ETF联接C,-0.22166768826700325,249
6995,南方惠利6个月定开债A,5.198052178984072,249
160725,嘉实基本面50指数(LOF)C,-0.5625830304517138,249
1051,华夏上证50ETF联接A,-0.3599269556483105,249
5733,华夏上证50ETF联接C,-0.3766614128673839,249
815,鑫元合享纯债A,1.0426002463817496,249
814,鑫元合享纯债C,0.9292430171218015,249
7187,华夏中债3-5年政金债指数C,2.7911711237717602,249
13593,南方3-5年农发债E,3.957155840683987,19
7480,中加优享纯债债券A,1.3867277123120594,249
8516,浦银安盛盛熙一年定开债券,1.532219522078556,117
7492,上银政策性金融债,1.4494141160658551,249
87,嘉实中证金边国债ETF联接A,-1.7934163391295495,249
8529,汇安信利债券A,1.7915136102832254,249
3194,汇添富中证上海国企ETF联接,-0.8031710117608309,249
11334,鹏华品质优选混合C,-1.5949889471550394,157
70019,嘉实价值优势混合,0.36677831538406647,249
4083,国联安鑫隆混合A,0.2839261487650222,249
399001,中海上证50指数增强,-0.08035337663582152,249
1596,信诚新泽A,1.1120986666505281,249
519116,浦银安盛沪深300指数增强,0.17037956437656135,249
2177,信诚新泽B,1.0852471347659098,249
7135,广发中证100ETF联接A,-0.20738115353066525,249
7136,广发中证100ETF联接C,-0.21310000350298658,249
1237,博时上证50ETF联接A,-0.21597680221958745,249
6996,南方惠利6个月定开债C,4.70312102616932,249
743,红塔红土盛世普益混合发起式,0.822498006424324,249
6172,万家鑫悦纯债A,2.8408889701086864,249
6173,万家鑫悦纯债C,2.457122924121022,249
606,天弘优选债券,1.6520346213608954,249
11408,天弘益新混合A,0.3169993844892486,159
11039,新华利率债债券C,1.2025728944119196,160
3173,民生加银鑫安纯债C,1.0723038154721356,249
11409,天弘益新混合C,0.23410397037532574,159
2684,民生加银鑫安纯债A,1.4337917152267659,249
11944,招商金融债3个月定开债,2.7531397684982837,116
8016,嘉实中债3-5年国开债指数C,2.05185002001499,249
2569,博时裕弘纯债债券,0.9975382924991001,249
11968,农银汇理金盛债券,2.4435597654900523,91
160128,南方金利定开债(LOF)A,1.2343638472806335,249
7366,易方达中债3-5年政金融债指数A,2.2514966412572472,249
7367,易方达中债3-5年政金融债指数C,2.161638799333213,249
12604,浙商兴盛一年定开债券型发起式,3.0027409691545617,58
160129,南方金利定开债(LOF)C,1.025220969381272,249
939,中银研究精选灵活配置混合A,0.6373886750348441,249
13199,南方季季享90天滚动持有债券C,-2.177447514747152,47
12264,中银研究精选灵活配置混合C,-0.1585968862999073,138
12437,德邦价值优选混合A,-0.912614620733,32
162509,国联安中证100指数(LOF),-0.9534227628766356,249
11333,鹏华品质优选混合A,-1.5254829279397113,157
166301,华商新趋势优选灵活配置混合,1.1209750916460535,249
110003,易方达上证50增强A,-0.3658514834987845,249
4746,易方达上证50增强C,-0.23596973070887214,249
5400,万家潜力价值灵活配置混合A,-0.02256687381380984,249
1103,前海开源工业革命4.0混合,0.1540718278523994,249
5401,万家潜力价值灵活配置混合C,-0.04893162576284632,249
519700,交银主题优选混合A,0.4426107788154845,249
4084,国联安鑫隆混合C,0.22215510884516715,249
8975,富国中证消费50ETF联接A,-0.10813414477296489,249
8976,富国中证消费50ETF联接C,-0.12276749080453625,249
161119,易方达中债新综指(LOF)A,3.415821801914214,249
121001,国投瑞银融华债券,-1.1170846200747337,249
161120,易方达中债新综指(LOF)C,3.0061138762879493,249
1548,天弘上证50指数A,-0.2634851966870239,249
1549,天弘上证50指数C,-0.2746426691217256,249
165310,建信沪深300指数增强(LOF)A,0.06445212326652414,249
9208,建信沪深300指数增强(LOF)C,0.18055293432844313,249
6220,工银上证50ETF联接A,-0.3229174666628204,249
6221,工银上证50ETF联接C,-0.3368242180600813,249
5908,华泰保兴尊利债券A,0.996671330133189,249
3747,万家鑫享纯债A,3.3191620075204677,249
3748,万家鑫享纯债C,3.375745354549619,249
8672,宝盈祥泽混合A,0.7133819324310271,249
502040,长盛上证50指数(LOF),-0.46337513337861147,176
8548,浙商惠盈纯债C,0.960630778510822,249
6727,博时中债3-5进出口行A,2.4803680179054832,249
7962,博时中债3-5政金融债指数A,2.0306241561682796,249
7963,博时中债3-5政金融债指数C,1.914408139219743,249
7252,广发中债农发债总指数A,2.465663119429941,249
7184,蜂巢添鑫纯债A,1.9749996741867732,249
7185,蜂巢添鑫纯债C,1.9337617192603727,249
9581,国寿中债3-5年政金债指数A,1.9166610342950743,207
11038,新华利率债债券A,1.7875048272656702,160
2452,民生加银和鑫定开债,1.023868183372487,249
970052,方正鑫悦一年持有债券A,3.9117278950399674,50
8015,嘉实中债3-5年国开债指数A,2.1529993409185213,249
7768,信达澳银安盛纯债,1.3144682562965,249
7171,易方达中债3-5年国开行债A,2.253078170690624,249
7172,易方达中债3-5年国开行债C,2.4048109124093937,249
10581,中信建投中债3-5年政金债A,1.6502428327103176,116
10582,中信建投中债3-5年政金债C,-0.38477294975288856,116
13198,南方季季享90天滚动持有债券A,-2.061922940521582,47
12438,德邦价值优选混合C,-1.070202242350208,32
9479,中银中证100ETF联接A,-0.47737659219957834,249
9480,中银中证100ETF联接C,-0.48315746458920733,249
4642,南方房地产ETF联接A,-0.8349921292258524,249
